,sizeLoansUSD,sizeCollateralUSD,sizeReimbursementsUSD,numLoansUser,maximumDebt,atTimeMaximumDebtCollateralProvided,numReimbursementsUser,ratioCollateralToLoans,averageOfDailyCollateralToDebt,numTransactionsUser,timeStampFirstAnyTransactionAccount,borrowerAgeInYears,loan_repay_percentage,label,numLoans,firstLoanTimestamp,lastLoanTimestamp,numReimbursements,firstReimbursementTimestamp,lastReimbursementTimestamp,numSupplyCollateral,firstSupplyCollateralTimestamp,lastSupplyCollateralTimestamp,numWithdrawCollateral,firstWithdrawCollateralTimestamp,lastWithdrawCollateralTimestamp
133,40003.081486361094,106219.28278837046,40030.283611202605,1,40003.081486361094,106219.28278837046,1,2.655277514673102,2.756353571822931,5,1496478824.0,-46.90532638888889,1.0,3,1,1666950671,1666950671,1,1668003551,1668003551,1,1666950575,1666950575,1,1668003791,1668003791
134,120034.18792736245,209296.42707482146,120034.19708297013,1,120034.18792736245,209296.42707482146,1,1.7436401302725122,1.0,21,1660841859.0,-52.11724403855911,0.0,0,1,1663334195,1663334195,1,1663334291,1663334291,1,1663333847,1663333847,1,1663334375,1663334375
135,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,2,1670614595.0,-52.427135464231355,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1609020169.0,-50.47398902841197,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1661896899.0,-52.15069913749366,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2674195.727806545,5271743.65471299,2673280.293846485,2,1493859.5465208138,2884867.6994132274,2,1.9713379988969735,1.900046989551236,6,1662883450.0,-52.18198246448503,0.0,0,2,1662884612,1663290695,2,1663190999,1663314779,2,1662884612,1663290695,2,1663191253,1663314779
139,447318.3787393709,562947.7730159207,367501.3581498473,156,192260.04073590055,243687.46688330802,35,1.2584946198777156,1.220848417955816,252,1623309370.0,-50.927096619736176,1.0,3,156,1663712423,1670217443,35,1664084639,1670748563,122,1663712423,1670080031,55,1663915739,1670748563
140,99.96610418568812,149.8744452982245,99.96612917721416,1,99.96610418568812,149.8744452982245,1,1.4992526368721049,1.0,5,1648627137.0,-51.72991774479959,0.0,0,1,1665041447,1665041447,1,1665041663,1665041663,2,1665040871,1665041303,1,1665041711,1665041711
141,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1502833039.0,-47.106817224759006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,99.99897555577574,387.81343449561774,99.99434503957053,1,99.99897555577574,387.81343449561774,1,3.878174074686492,3.878174074686492,4,1590248630.0,-49.87874743150685,0.0,0,1,1669886627,1669886627,1,1670005499,1670005499,1,1669886627,1669886627,1,1670005499,1670005499
143,1309128.0117179276,1094462.9219782,1310936.6947642749,13,546533.1358074716,651564.358801832,11,0.8360243705594311,4.454878156280412,36,1628838375.0,-51.10242021816337,0.9230769230769231,3,13,1666076831,1668079211,11,1666153859,1668146531,8,1666076783,1667974655,9,1666153955,1668178943
144,200.00026494417847,466.32422382625265,200.00026494417847,1,200.00026494417847,472.4411500480344,1,2.3316180303881455,1.0,5,1661229917.0,-52.12954927701674,0.0,0,1,1662356275,1662356275,1,1662356733,1662356733,1,1661845067,1661845067,1,1662357158,1662357158
145,3005.290746752709,14623.829433782645,0.0,1,3005.290746752709,14623.829433782645,0,4.866028170347263,6.6051044429798464,2,1606089201.0,-50.3810486428209,1.0,3,1,1669427159,1669427159,0,0,0,2,1669427159,1669427159,0,0,0
146,50048.900002543596,116085.78576212165,0.0,1,50048.900002543596,116085.78576212165,0,2.3194472956692738,2.439026631232834,2,1674591095.0,-52.553229452054794,1.0,3,1,1674761147,1674761147,0,0,0,1,1674761075,1674761075,0,0,0
147,9867.75230658881,23162.37833163366,9911.790655013732,6,9881.447350515424,12710.425904490203,2,2.347280070677076,2.1449640950741933,21,1662136173.0,-52.15828646626078,1.0,3,6,1662828848,1666123067,2,1666570775,1667094647,7,1662828848,1664925527,6,1664644259,1667094719
148,99.83569681663388,211.0807307716583,100.21170692515264,1,99.83569681663388,211.0807307716583,1,2.1142811389331597,1.6789337451995208,3,1662847881.0,-52.180854578893964,1.0,3,1,1663009021,1663009021,1,1664992031,1664992031,1,1663009021,1663009021,0,0,0
149,125.96835201156546,151.50429629668258,126.21167981558756,1,125.96835201156546,151.50429629668258,1,1.2027171418641136,1.2596884812404396,5,1630589785.0,-51.157957064941655,1.0,3,1,1674152783,1674152783,1,1674503687,1674503687,1,1674152783,1674152783,1,1674503723,1674503723
150,260117.38180559003,369659.028180799,90073.5434691827,3,230062.1208741896,375697.25304518087,1,1.4211239003515714,1.8594804795232782,10,1672552043.0,-52.48857153729072,1.0,3,3,1672569479,1673927423,1,1673484323,1673484323,3,1672552295,1672821863,2,1673484395,1673927279
151,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1670028275.0,-52.40854337899543,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2509.0295298009914,1830.9380996964273,2512.224995249735,3,1509.1658389462323,1830.9380996964273,2,0.7297395578447623,1.2144086353542272,11,1620718254.0,-50.84493287037037,1.0,3,3,1672005011,1672007003,2,1672006379,1673292263,2,1672005011,1672006955,1,1673292419,1673292419
153,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1595597807.0,-50.04836872146119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,206.5000867048993,251.21057527706122,206.5000867048993,1,206.5000867048993,251.21057527706122,1,1.2165155922479385,1.0,5,1514561989.0,-47.47873978944698,0.0,0,1,1672916591,1672916591,1,1672916843,1672916843,1,1672916483,1672916483,1,1672916999,1672916999
155,90072.6695585398,266976.04664056463,90384.95397898064,3,60017.093963681225,98040.00418749043,2,2.9640072615706394,3.685593495462165,19,1560875831.0,-48.947342085235924,0.3333333333333333,1,3,1663325111,1663920527,2,1663582355,1671885515,8,1663325027,1671292859,3,1663583207,1671886031
156,1000.2812523268472,2344.5221343499707,1000.2822886182246,1,1000.2812523268472,1281.6776753508923,3,2.3438629174506267,1.0,15,1670193251.0,-52.413774733637744,0.0,0,1,1670265731,1670265731,3,1670266007,1670267999,4,1670265635,1670267519,6,1670266199,1670276279
157,409884.0842520306,1114104.503320224,69149.51611767714,4,410054.832011917,1017069.8920047809,1,2.718096520759709,3.053561413727157,12,1644956629.0,-51.61352669964485,1.0,3,4,1664979227,1665681491,1,1669048487,1669048487,7,1664977319,1668077039,0,0,0
158,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1508881894.0,-47.29862515854896,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,12086.349507234088,34079.17347349103,0.0,1,12086.349507234088,34079.17347349103,0,2.819641567794601,3.7454017320606465,2,1660171581.0,-52.09598966260781,1.0,3,1,1668639047,1668639047,0,0,0,1,1668638807,1668638807,0,0,0
160,113536.79369795507,246954.33489112626,64055.528076864175,9,49624.56664378178,131854.7576855295,6,2.175104006795413,3.4423947446860925,21,1661923375.0,-52.15153868594622,1.0,3,9,1661923750,1673845475,6,1665776507,1670802395,4,1661923750,1671411419,5,1669011779,1670802755
161,7987.585439363027,15502.120061205944,8043.149967731432,1,7987.585439363027,15502.120061205944,1,1.9407767439721015,1.8076534240088822,5,1625605146.0,-50.99989519913749,1.0,3,1,1662071918,1662071918,1,1665608303,1665608303,1,1662071827,1662071827,1,1665608351,1665608351
162,114907.71843576783,236605.60102537984,80034.70955989366,2,115167.5758005277,186828.14730158608,3,2.05909232422572,2.662498961914526,6,1609507964.0,-50.4894569063927,1.0,3,2,1668081179,1668165839,3,1668184931,1669392419,3,1668081179,1669392419,1,1669392419,1669392419
163,1675591.8197025538,2982253.8658204367,692968.9785338973,18,983483.1310372883,1288425.7331618895,9,1.7798212134682287,1.4821656700752284,68,1649026137.0,-51.742569951801116,1.0,3,18,1665358451,1673275439,9,1666044239,1672232939,22,1665358451,1673275331,17,1666044503,1672991591
164,215055.93213650995,414319.7560559302,140486.2992594363,6,129478.13018487548,239279.53825716226,3,1.9265674373164214,2.545488393873944,17,1651685542.0,-51.8268991311517,1.0,3,6,1667327135,1674673367,3,1668085595,1674134951,6,1667327063,1671042599,1,1668535247,1668535247
165,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1617198145.0,-50.73331094622019,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1649307297.0,-51.75148547691527,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,20023.02298572479,47174.69731763118,20023.09707391329,1,20023.02298572479,47174.69731763118,1,2.3560227319952585,1.0,12,1492596797.0,-46.78222812024353,0.0,0,1,1667891891,1667891891,1,1667895215,1667895215,1,1667891819,1667891819,1,1668323867,1668323867
168,4999.870962225911,11833.239000191497,5031.312024773497,1,4999.870962225911,11833.239000191497,1,2.366708879007432,2.3887441072113047,5,1614830735.0,-50.658240867579906,1.0,3,1,1665275543,1665275543,1,1670520023,1670520023,2,1665274403,1665275543,1,1670524763,1670524763
169,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1647495198.0,-51.694024194571284,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,250261.48106262958,565714.6784408297,248722.77846345442,1,250261.48106262958,405322.3194754763,1,2.2604944078439937,2.22382281448488,6,1609375807.0,-50.4852662354135,1.0,3,1,1664665967,1664665967,1,1668038627,1668038627,3,1664665967,1665463175,3,1668038747,1668115571
171,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1630415396.0,-51.1524272260274,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6058090.745687353,10088046.40255364,6070066.703139134,16,4501508.541402741,7014717.472052846,8,1.66521876710664,1.9733961138036848,56,1653093409.0,-51.87154230086251,1.0,3,16,1663016277,1666058135,8,1663205541,1668115187,25,1663016231,1665270659,12,1663205598,1668115187
173,221.7221561031724,592.7829693028848,221.72423634308635,1,221.7221561031724,592.7829693028848,1,2.6735396214848697,1.0,4,1669596743.0,-52.3948595890411,0.0,0,1,1672277543,1672277543,1,1672286855,1672286855,1,1672277387,1672277387,1,1672286927,1672286927
174,62291.74936108372,70303.10095137262,62387.67062766703,20,48810.114862792834,61583.89411531952,13,1.128610155798481,1.2498104476228582,42,1666843811.0,-52.30756468797565,0.2,0,20,1667184443,1667891867,13,1667187611,1667893427,19,1667184443,1667880071,12,1667643155,1667893427
175,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1597902711.0,-50.12145674784374,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,72871.17276246457,188028.76443165887,73005.32179061128,2,72871.17276246456,188028.76443165887,1,2.5802900832208255,2.614280992732129,6,1629388228.0,-51.119855942415015,0.0,0,2,1664193215,1664193419,1,1664435123,1664435123,2,1664193011,1664193215,1,1664435459,1664435459
177,99388.8601071052,193772.39552621692,84329.89659070205,61,39619.32092918487,60126.34107497209,35,1.9496389768169236,1.9955167201162656,198,1638584334.0,-51.41146255073567,1.0,3,61,1664849363,1674348551,35,1666826795,1674608219,105,1661884763,1674105275,96,1661894333,1674088295
178,2503.6212560704057,4150.2999643685325,2505.4890452091913,2,2503.6212560704057,4150.2999643685325,1,1.657718776075058,1.7470646647318098,8,1648766542.0,-51.734338248351094,0.5,1,2,1669661615,1669661915,1,1671294395,1671294395,3,1669661435,1669661831,1,1671294431,1671294431
179,1001.763582250903,1442.0089211715006,0.0,2,1001.763582250903,1442.0089211715008,0,1.4394702969051765,1.6174204637015206,5,1634089372.0,-51.26892824074074,1.0,3,2,1669490063,1669490423,0,0,0,2,1669489931,1669490327,0,0,0
180,99.97488254886147,130.89971200033375,0.0,1,99.97488254886147,130.89971200033375,0,1.3093259893189488,1.4614342843538222,3,1674089891.0,-52.537336377473366,1.0,3,1,1674090047,1674090047,0,0,0,1,1674089975,1674089975,0,0,0
181,100.08602220438436,0.0,100.08602220438436,1,100.08602220438436,0.0,1,0.0,1.0,8,1598032070.0,-50.12555869482496,0.0,0,1,1674851231,1674851231,1,1674851279,1674851279,0,0,0,0,0,0
182,3000.013428548542,6457.045386867024,3004.798710143598,1,3000.013428548542,6457.045386867024,1,2.1523388280268643,2.1464370756557267,3,1625201206.0,-50.98708634576357,1.0,3,1,1664112767,1664112767,1,1666311431,1666311431,1,1664112767,1664112767,1,1666311431,1666311431
183,749.5047539208925,11504.231151275231,750.6959918552025,1,749.5047539208925,1135.8283783757392,1,15.349110317303552,1.548087295549256,7,1603212232.0,-50.28982055428716,0.0,0,1,1669244783,1669244783,1,1669397855,1669397855,2,1669244639,1672022519,2,1669397903,1672022651
184,96011.29758184684,343461.859765968,96754.17444630578,1,96011.29758184684,273690.34313163825,4,3.5773067171931174,3.179246725432778,13,1663098871.0,-52.188813419583965,1.0,3,1,1663100174,1663100174,4,1667486663,1674310751,5,1663100174,1667991407,10,1664485547,1674310751
185,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1625517699.0,-50.99712227295789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,300.3108498924227,508.3014074394166,300.5666071506252,2,300.3051113628158,440.0456682098837,2,1.6925842260494426,1.5802524562691405,9,1587838257.0,-49.80231500507357,1.0,3,2,1673750279,1674309323,2,1674664295,1674808535,2,1673750015,1674122951,2,1674219371,1674808583
187,1298.845479802545,1821.3497259497879,1301.8665419377614,4,1299.0524042097363,1679.9974389751103,3,1.4022836082292682,1.7518286199971667,18,1617444727.0,-50.74113001014713,1.0,3,4,1669844411,1671357347,3,1671586427,1671586799,8,1669844303,1671526643,3,1671586427,1671586799
188,74508.75919647714,196724.06330984514,44.731225454865864,19,74525.44636183225,157623.98981451438,4,2.6402810277794355,2.7614765881227994,96,1642346033.0,-51.5307452435312,1.0,3,19,1666369019,1671285755,4,1666934939,1671442019,61,1666368887,1674872171,3,1668076115,1673766143
189,1999.5448731662912,4254.398685661126,2009.3594616980313,1,2003.5629343900694,3052.683536412378,3,2.127683525763671,2.0465101157471266,9,1666211339.0,-52.28750913242009,1.0,3,1,1666807583,1666807583,3,1668525515,1668807119,2,1666807583,1668019751,4,1668465779,1668807119
190,3213.4205110381827,6169.309560114809,4725.9887223689775,4,3215.8018552183216,4992.543934678036,1,1.9198575284258848,1.537227425998906,10,1600794060.0,-50.2131408231862,1.0,3,4,1669702391,1670453411,1,1671759263,1671759263,4,1669701995,1670458463,2,1670449019,1671759263
191,99.97317399932018,133.58463738431197,99.97317399932018,1,99.97317399932018,133.58463738431197,1,1.3362048241583322,1.0,4,1666690103.0,-52.30269063926941,0.0,0,1,1667343863,1667343863,1,1667344127,1667344127,1,1667343863,1667343863,1,1667344343,1667344343
192,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1670257379.0,-52.41580821917808,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,12000.053714194168,26355.28729333479,12092.126298795487,1,12000.053714194168,26355.28729333479,1,2.196264110231494,2.231470859135897,4,1598625047.0,-50.14436187214612,1.0,3,1,1664140955,1664140955,1,1669662587,1669662587,1,1664140955,1664140955,1,1669662695,1669662695
194,250.05778423764252,788.7853750046156,250.05778423764252,1,250.05778423764252,788.7853750046156,1,3.1544123987557735,1.0,6,1587089887.0,-49.77858434804668,0.0,0,1,1673936147,1673936147,1,1673936207,1673936207,1,1673936111,1673936111,1,1673936291,1673936291
195,1749988.752657641,2682337.411578456,1749990.6192056444,1,1749988.752657641,2682337.411578456,1,1.5327740864076371,1.0,4,1623864487.0,-50.944699264332826,0.0,0,1,1668345227,1668345227,1,1668346319,1668346319,1,1668345227,1668345227,1,1668346379,1668346379
196,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1637914279.0,-51.39021524606799,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1059.8774504417213,1330.0851953115257,1059.877650483635,1,1059.8774504417213,1330.0851953115257,1,1.2549424414654646,1.0,6,1631785822.0,-51.19588314941654,0.0,0,1,1664338811,1664338811,1,1664338967,1664338967,1,1664338739,1664338739,1,1664339039,1664339039
198,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1648070340.0,-51.71226182775241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,4202.039063806111,6946.900251558582,4210.694468348974,4,4199.627909483284,7706.607846474486,1,1.6532212447511705,2.0675945419275483,12,1673197727.0,-52.50904604261796,1.0,3,4,1673199923,1673637095,1,1674462155,1674462155,5,1673197763,1673637011,1,1674462191,1674462191
200,750.7844431878888,1328.9256376245123,249.9082517530484,1,750.7844431878888,1328.9256376245123,1,1.7700495124563203,1.8919680415439948,3,1664618915.0,-52.237013698630136,1.0,3,1,1664620379,1664620379,1,1667984807,1667984807,1,1664620379,1664620379,0,0,0
201,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1657763652.0,-52.01963473490614,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1658799122.0,-52.05246927321157,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,2301.1224900857565,2983.2673341909,0.0,1,2301.1224900857565,2983.2673341909,0,1.2964400404776895,1.505850058452126,2,1658268123.0,-52.035631405377984,1.0,3,1,1669826615,1669826615,0,0,0,1,1669826615,1669826615,0,0,0
204,1503.1373313322265,3837.322447718842,0.0,2,1503.1373313322265,3837.322447718842,0,2.5528754876427913,3.539726301029202,3,1639967385.0,-51.455318810248606,1.0,3,2,1669075415,1669078271,0,0,0,2,1669075415,1669078271,0,0,0
205,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1616696437.0,-50.717401889903606,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,260722.0499762383,243691.5246702677,186162.908442395,11,91513.10404501675,177537.76039925416,8,0.9346793824783032,2.705447548052474,30,1615556073.0,-50.68124118467783,1.0,3,11,1668193019,1674686603,8,1668422255,1674687935,9,1668192983,1671361859,3,1668422255,1671890411
207,135.0530606682735,164.40259863165917,135.0530606682735,1,135.0530606682735,164.40259863165917,1,1.2173185695915179,1.0,6,1667583515.0,-52.33102054794521,0.0,0,1,1667673539,1667673539,1,1667681195,1667681195,2,1667672783,1667673227,1,1667682407,1667682407
208,106.52146128616758,121.7660136404449,106.52147929495229,1,106.52146128616758,121.7660136404449,1,1.143112497427379,1.0,8,1668535331.0,-52.36120243531202,0.0,0,1,1669837355,1669837355,1,1669837511,1669837511,2,1669836695,1669837295,1,1669837595,1669837595
209,8492161.145571869,20936391.815943435,8503639.785259295,7,4496697.005510639,10644902.19916145,5,2.4653785364000607,2.7673037119348027,23,1638770272.0,-51.417358606037546,1.0,3,7,1666283087,1670429075,5,1668010883,1670955803,7,1666282967,1670428979,3,1668010967,1670955911
210,55031.83479982587,82520.36055434377,0.0,4,55020.07419524749,105246.64678771711,0,1.4995022581839281,2.233844576692093,5,1533472712.0,-48.078394882039575,1.0,3,4,1672330091,1674224519,0,0,0,1,1672310867,1672310867,0,0,0
211,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1612675374.0,-50.58989481861999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,12265.14507833024,20994.413414844614,5756.23223114211,13,8705.036143476358,11092.524077652377,6,1.7117134188601675,1.7666879131660482,44,1664206607.0,-52.2239394977169,1.0,3,13,1664211191,1674607583,6,1667444783,1673486159,22,1664211191,1673484803,6,1665895487,1673485163
213,15134582.484257253,15056657.494933762,6009427.738399872,21,10127831.230253292,15224834.314329512,9,0.9948511966283479,1.518529538675277,68,1623199943.0,-50.92362671232877,1.0,3,21,1663225463,1673972759,9,1663288439,1674824435,36,1663225139,1674824531,1,1674824615,1674824615
214,549890.4947802065,824040.0983503489,552015.3845487729,2,550093.9299974112,846225.8982813235,3,1.4985530867918004,1.5507591672140038,19,1658173763.0,-52.032639269406395,1.0,3,2,1667220335,1667662163,3,1667923115,1669127951,1,1667220263,1667220263,1,1669127999,1669127999
215,1275113.769383365,1907221.0271603714,790981.7496600365,8,1201381.3791434874,2213279.549152196,2,1.4957261641701889,1.9648706338255026,13,1664482715.0,-52.232694824961946,1.0,3,8,1664483543,1668140987,2,1668035735,1668038795,3,1664483543,1667882207,2,1668035735,1668113543
216,1000.7480243833322,1697.377246361902,1000.7480243833322,1,1000.7480243833322,1697.377246361902,1,1.6961085158352798,1.0,6,1598511500.0,-50.14076132039574,0.0,0,1,1661479925,1661479925,1,1661487444,1661487444,1,1661479775,1661479775,1,1661487856,1661487856
217,400.2841635717306,1258.9639386099905,0.0,1,400.2841635717306,861.1582467737899,0,3.1451754857755825,3.287490110179156,3,1608633234.0,-50.46171940005073,1.0,3,1,1671112451,1671112451,0,0,0,2,1671112403,1671112643,0,0,0
218,2197.8567996043685,5184.875827005978,494.58921319738835,1,2197.8567996043685,5184.875827005978,1,2.3590598932283924,2.060097601411238,4,1501486746.0,-47.06412655377981,1.0,3,1,1662452074,1662452074,1,1668615587,1668615587,1,1662451975,1662451975,0,0,0
219,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1513455831.0,-47.443663749365804,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,100.07480243833322,169.73772463619022,100.07485948097062,1,100.07480243833322,169.73772463619022,1,1.69610851583528,1.0,5,1610990677.0,-50.536473427194316,0.0,0,1,1661528806,1661528806,1,1661529246,1661529246,1,1661528741,1661528741,1,1661529357,1661529357
221,749.4044182046202,3217.249463536618,750.742920369503,1,750.6551857931348,3196.8591188616565,1,4.293075121233363,2.58672856591387,6,1648662222.0,-51.73103028285134,0.0,0,1,1665505727,1665505727,1,1665600263,1665600263,2,1665505727,1665599375,2,1665600083,1665600311
222,215100.0600710466,286051.3472860587,215265.87027250574,2,215087.85490783153,287680.8399266659,2,1.3298524751298404,3.7272883925824245,12,1672322303.0,-52.48128652968037,1.0,3,2,1672329083,1672498031,2,1672499363,1674315851,4,1672328711,1672497743,2,1672499471,1674315491
223,10000.272481233633,17824.645555459036,0.0,2,10003.649853681361,13172.672020108384,0,1.7824159880551764,1.8606561293444719,5,1670940371.0,-52.43746575342466,1.0,3,2,1674074651,1674238811,0,0,0,2,1674074543,1674238931,0,0,0
224,1403167.9788180783,2184866.444856054,1403728.8629605877,2,1401112.9927426518,2492791.9442298636,2,1.5570954282297826,1.7718816491178428,6,1639075335.0,-51.42703209030949,1.0,3,2,1661635342,1662817184,2,1663632131,1663853147,1,1661635342,1661635342,1,1663853231,1663853231
225,97749.64884718863,245671.8211244821,97691.631548443,3,97714.12643544193,228000.45028112468,2,2.5132757408524222,2.6413713174542313,12,1638823796.0,-51.419055840943685,1.0,3,3,1666968911,1668007007,2,1668085019,1668354167,4,1666968791,1668015755,1,1668354239,1668354239
226,399.97719511548684,1192.2578642651035,400.6147057935242,1,399.97719511548684,1192.2578642651035,1,2.9808146034947285,2.9247869344106467,5,1662832376.0,-52.18036291856925,1.0,3,1,1665437615,1665437615,1,1666257923,1666257923,1,1665436943,1665436943,1,1666258043,1666258043
227,7397.774276287037,11836.387396811378,0.0,2,7398.6357706974695,11989.360051155712,0,1.599993045847851,2.1888499221284845,5,1623666665.0,-50.938426369863016,1.0,3,2,1671435719,1672245803,0,0,0,2,1671435479,1672245575,0,0,0
228,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1591243746.0,-49.910302352866566,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1009834.5841996431,2740636.073506745,910.109601237966,8,1010850.0137059992,1909513.9137023545,2,2.7139455475065453,2.2561558350722097,37,1554590380.0,-48.74803174150178,1.0,3,8,1663412903,1671016895,2,1673852579,1674197123,17,1663406291,1673853107,7,1668254855,1674190643
230,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1651948588.0,-51.83524026509386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,9631.022786552083,14829.563202175408,0.0,4,9619.692153448324,18258.005858337438,0,1.539770337048949,2.0368480694128457,11,1617669962.0,-50.7482721651446,1.0,3,4,1669578071,1673896547,0,0,0,6,1669577975,1673896751,0,0,0
232,2002.1549770982133,4595.647254479009,2004.688625926478,2,1501.3096850148263,3068.0077326822106,3,2.2953504134528218,2.6623626990537472,11,1651432911.0,-51.81888825469305,1.0,3,2,1661476269,1665113975,3,1662134286,1667401595,3,1661476180,1665113975,2,1662134286,1667406371
233,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1524986537.0,-47.80930003805175,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,799927.0984658477,1879561.2121955878,0.0,1,801372.2687975081,2284366.564604363,0,2.349665633031226,2.7062936434380838,5,1659575857.0,-52.07709937848808,1.0,3,1,1663791827,1663791827,0,0,0,1,1663791827,1663791827,0,0,0
235,46001.38880713555,127802.60509537015,20405.125133485282,2,34800.12653358389,90722.66261761225,2,2.778233623145437,3.2142259999884213,8,1599923161.0,-50.18552479705733,1.0,3,2,1663315055,1667786903,2,1663548107,1667962235,3,1663315055,1668500075,2,1667621327,1668500075
236,6201.460746388638,6040.044199450381,2000.4712085124638,4,4701.10734000429,3438.7931230754484,2,0.9739712055692271,0.94759585243308,14,1610306732.0,-50.51478567351598,1.0,3,4,1674957971,1675035419,2,1674992879,1674993323,4,1674958475,1675035683,2,1674992495,1674993155
237,300.3633666992528,1198.4602273066316,0.0,1,300.3633666992528,722.7927558286135,0,3.990034605340615,5.343978179621641,8,1521576704.0,-47.70117494292237,1.0,3,1,1673379503,1673379503,0,0,0,6,1673376791,1673380451,0,0,0
238,300.36748428679726,804.5790592116161,300.4054741522716,3,300.2555007962386,519.7812155503048,2,2.6786489926565653,3.335617920600117,17,1670158343.0,-52.412667808219176,0.6666666666666666,2,3,1670159135,1673512835,2,1673659571,1674246647,6,1670158871,1674392951,2,1674245879,1674246935
239,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1528224492.0,-47.91197491755454,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,130.21458141794346,231.8657665649235,0.0,2,130.12709421868672,228.33371346808434,0,1.7806436425173853,1.878938503943745,7,1660542262.0,-52.10774388001015,1.0,3,2,1663907639,1664161187,0,0,0,2,1663907267,1664161115,0,0,0
241,100.00770371590274,304.95089222092145,100.4963898286162,1,100.00770371590274,151.74183255481495,2,3.0492740148020183,3.1754548111117655,8,1618993465.0,-50.790240169964484,1.0,3,1,1666964411,1666964411,2,1668237815,1670553215,2,1666964363,1667466587,2,1668237851,1670553251
242,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,1665583643.0,-52.26760502283105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,100127.61981496411,244352.6556090875,0.0,1,100127.61981496411,244352.6556090875,0,2.440412106675973,2.431112479387861,3,1602398281.0,-50.264010337392186,1.0,3,1,1674454907,1674454907,0,0,0,1,1674454907,1674454907,0,0,0
244,929943.108612424,2021787.2372770652,9986.856099739547,1,929943.108612424,2021787.2372770652,1,2.1740977685116576,2.098672549610094,8,1660646630.0,-52.111053367579906,1.0,3,1,1663241255,1663241255,1,1668540107,1668540107,1,1663241255,1663241255,0,0,0
245,267.96742432429994,320.72407179941865,267.96742432429994,2,167.96844876852418,204.21645543204914,2,1.1968770928337598,1.0,9,1667374919.0,-52.32440601217656,0.0,0,2,1669930307,1669942559,2,1669930487,1669942715,2,1669929983,1669942499,2,1669942427,1670049611
